concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Ammeter,0.2704518280746804,0.11579151598720333,0.3879106841727477,0.16080655704332109,0.3879106841727477,1.0,0.2551674514435438,0.16080655704332109,0.1757125515898146,0.2551674514435438,0.16080655704332109,0.16080655704332109,0.1757125515898146,0.16080655704332109,0.2551674514435438,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.06730133198833467,0.06730133198833467,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.05597446899036354,0.06730133198833467,0.11579151598720333,0.0,0.06730133198833467,0.0,0.0,0.0,0.0,0.16080655704332109,0.0,0.11579151598720333,0.10796498635215564,0.16080655704332109,0.10796498635215564,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080655704332109,0.16080655704332109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080655704332109,0.0,0.0,0.0,0.0,0.05766239899865167,0.14323555898443122,0.0,0.0,0.16080655704332109,0.10311269857824597,1.2872733353256127,0.0,0.0,0.0,0.0,0.07328500885216578,0.0,0.0,0.0,0.0,0.10311269857824597,0.0,0.06730133198833467,0.0,0.0,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohmmeter,0.33355725462543906,0.13382479877352013,0.5125971923837728,0.16080655704332109,0.3879106841727477,1.0,0.2551674514435438,0.5125971923837728,0.5653311887020114,0.2551674514435438,0.5125971923837728,0.21959659220047198,0.38656761349759217,0.16080655704332109,0.2551674514435438,0.3879106841727477,0.33355725462543906,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.2538973871058276,0.2538973871058276,0.0,0.2884342799500058,0.1777923969125093,0.0,0.0,0.05597446899036354,0.6024020863218154,0.6557149769025973,0.0,0.6557149769025973,0.0,0.0,0.0,0.0,0.16080655704332109,0.0,0.11579151598720333,0.10796498635215564,0.16080655704332109,0.10796498635215564,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080655704332109,0.16080655704332109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080655704332109,0.0,0.0,0.0,0.0,0.1777923969125093,0.14323555898443122,0.0,0.0,0.16080655704332109,0.10311269857824597,0.5888877958332881,0.0,0.0,0.0,0.0,0.07328500885216578,0.0,0.0,0.0,0.0,0.10311269857824597,0.2154747367745481,0.7537749182693485,0.0,0.0,0.0,0.5888877958332881,0.2616845488118777,0.0,0.2616845488118777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Voltmeter,0.33355725462543906,0.13382479877352013,0.5125971923837728,0.16080655704332109,0.3879106841727477,1.0,0.2551674514435438,0.5125971923837728,0.5653311887020114,0.2551674514435438,0.5125971923837728,0.21959659220047198,0.38656761349759217,0.16080655704332109,0.2551674514435438,0.3879106841727477,0.33355725462543906,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.2538973871058276,0.2538973871058276,0.0,0.2884342799500058,0.1777923969125093,0.0,0.0,0.05597446899036354,0.6024020863218154,0.6557149769025973,0.0,0.6557149769025973,0.0,0.0,0.0,0.0,0.16080655704332109,0.0,0.11579151598720333,0.10796498635215564,0.16080655704332109,0.10796498635215564,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080655704332109,0.16080655704332109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080655704332109,0.0,0.0,0.0,0.0,0.1777923969125093,0.14323555898443122,0.0,0.0,0.16080655704332109,0.10311269857824597,0.5888877958332881,0.0,0.0,0.0,0.0,0.07328500885216578,0.0,0.0,0.0,0.0,0.10311269857824597,0.2154747367745481,0.7537749182693485,0.0,0.0,0.0,0.5888877958332881,0.2616845488118777,0.0,0.5352638498424772,0.7874060618702421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scalar multiplication,0.14839263251500634,0.0,0.3882522889554852,0.015489333182673634,0.405629649458457,1.0,0.405629649458457,0.2730137220304877,0.0,0.405629649458457,0.2730137220304877,0.015489333182673634,0.0,0.015489333182673634,0.405629649458457,0.3882522889554852,0.06827195270111326,0.7042397514817307,0.0,0.0,0.0,0.8080302629045554,1.066754381475056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phase velocity,0.14839263251500634,0.03573479045407135,0.3882522889554852,0.045291556525132684,0.3882522889554852,1.0,0.2551674514435438,0.045291556525132684,0.045291556525132684,0.2551674514435438,0.045291556525132684,0.045291556525132684,0.045291556525132684,0.045291556525132684,0.2551674514435438,0.3882522889554852,0.06827195270111326,0.5559787511697873,0.045291556525132684,0.0,0.0,0.2551674514435438,1.1241950020160203,0.0,0.0,0.0,0.045291556525132684,0.0,0.0,0.0,0.03573479045407135,0.045291556525132684,0.0,0.0,0.0,0.0,0.03573479045407135,0.0,0.0,0.0,0.0,0.0,0.0,0.03573479045407135,0.0,0.03573479045407135,0.03573479045407135,0.03573479045407135,0.03573479045407135,0.03573479045407135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03573479045407135,0.03573479045407135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03573479045407135,0.0,0.0,0.0,0.0,0.045291556525132684,0.045291556525132684,0.0,0.0,0.03573479045407135,0.0,0.045291556525132684,0.0,0.0,0.045291556525132684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contact force,0.15378872824282475,0.06432262281732844,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.1757125515898146,0.2551674514435438,0.12039436246532688,0.07345729662768685,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.15005629988845176,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,1.0108093789095187,0.07254211060166503,0.07254211060166503,0.0,0.06432262281732844,0.06432262281732844,0.0,0.0,0.0,0.0,0.06432262281732844,0.0,0.0,0.0,0.0,0.0,0.0,0.06432262281732844,0.0,0.06432262281732844,0.06432262281732844,0.06432262281732844,0.06432262281732844,0.06432262281732844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06432262281732844,0.06432262281732844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06432262281732844,0.0,0.0,0.0,0.0,0.03879106841727476,0.15005629988845176,0.0,0.0,0.06432262281732844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resultant force,0.15378872824282475,0.0,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.1757125515898146,0.2551674514435438,0.12039436246532688,0.08978114032272838,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.09265479295151086,0.4001362224328015,0.08978114032272838,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.5095643988329879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Free body diagram,0.15378872824282475,0.0,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.1757125515898146,0.2551674514435438,0.12039436246532688,0.08978114032272838,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.09265479295151086,0.4001362224328015,0.08978114032272838,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.5095643988329879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal force,0.15378872824282475,0.06197791945544474,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.1757125515898146,0.2551674514435438,0.12039436246532688,0.08978114032272838,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.11056779991780656,0.4001362224328015,0.08978114032272838,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.7517032710603926,0.09354114261793647,0.09354114261793647,0.0,0.1041399558135284,0.06197791945544474,0.0,0.0,0.015955339291645682,0.022664088222594303,0.06197791945544474,0.0,0.022664088222594303,0.0,0.0,0.0,0.0,0.06197791945544474,0.0,0.06197791945544474,0.06197791945544474,0.06197791945544474,0.06197791945544474,0.06197791945544474,0.0,0.0,0.0,0.0,0.0,0.0,0.022664088222594303,0.06197791945544474,0.06197791945544474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06197791945544474,0.0,0.0,0.0,0.0,0.06197791945544474,0.11056779991780656,0.06197791945544474,0.0,0.06197791945544474,0.022664088222594303,0.06197791945544474,0.022664088222594303,0.006114124972240134,0.0,0.0,0.06197791945544474,0.0,0.06197791945544474,0.0,0.0,0.0,0.017011163429569588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09117333347971224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gravitational constant,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compression (physics),0.10107795594710277,0.0,0.14322031319632142,0.2448288744368981,0.5030340956004473,1.0,0.5030340956004473,0.14322031319632142,0.0,0.5030340956004473,0.14322031319632142,0.11478912774115582,0.0,0.8026290831021792,0.0,0.0,0.10107795594710277,0.3201089779462412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.622683139184121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tangential and normal components,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torque,0.15378872824282475,0.0,0.3879106841727477,0.196198220313866,0.3879106841727477,1.0,0.2551674514435438,0.14322031319632142,0.1757125515898146,0.2551674514435438,0.14322031319632142,0.07345729662768685,0.1757125515898146,0.196198220313866,0.2551674514435438,0.3879106841727477,0.07580846696032706,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.6551542270709844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lever,0.15378872824282475,0.0,0.3879106841727477,0.196198220313866,0.3879106841727477,1.0,0.2551674514435438,0.14322031319632142,0.1757125515898146,0.2551674514435438,0.14322031319632142,0.07345729662768685,0.1757125515898146,0.196198220313866,0.2551674514435438,0.3879106841727477,0.07580846696032706,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.6551542270709844,0.0,0.0,0.0,0.09267724404951007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07099562852928412,0.8519475423514093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crystallinity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stiffness,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Refracting telescope,0.21145950133388405,0.11579151598720333,0.14322031319632142,0.2448288744368981,0.5446856649678374,1.0,0.5030340956004473,0.14322031319632142,0.11579151598720333,0.5030340956004473,0.14322031319632142,0.5446856649678374,0.11579151598720333,0.5198603854199589,0.11579151598720333,0.11579151598720333,0.10107795594710277,0.3201089779462412,0.07345729662768685,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.4546982699657982,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.0,0.0,0.0,0.5198603854199589,0.0,0.11579151598720333,0.07330955863417975,0.5198603854199589,0.07330955863417975,0.07330955863417975,0.0,0.0,0.0,0.0,0.0,0.4480542125396958,0.0,0.1600762016383665,0.0,1.5701072928712667,0.0,0.21123326080918373,0.0,0.0,0.1924151094204984,0.9696363154854664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
