concept,Tension (physics),Physics,Length,Physical quantity,Temperature,Metre,Hertz,Kilogram,Motion,Position (vector),Inertial frame of reference,Non-inertial reference frame,Frame of reference,Displacement (vector),Distance,Speed,Velocity,Acceleration,Equations of motion,Le Sage's theory of gravitation,Gravity,Gravity of Earth,Planet,Mass,Gravitational acceleration,Gravitational field,Field (physics),Free fall,Friction,Potential energy,Kinetic energy,Mechanical energy,Motion graphs and derivatives,Transmission medium,Amplitude,Wave,Transverse wave,Crest (physics),Wavelength,Frequency,Standing wave,Geometrical optics,Light,Ray (optics),Reflection (physics),Mirror image,Angle of incidence,Specular reflection,Refraction,Refractive index,Snell's law,Virtual image,Real image,Plane mirror,Curved mirror,Magnification,Total internal reflection,Magnetism,Magnetic field,Magnet,Electrical polarity,Compass,Electrostatics,Electric charge,Coulomb,Electrical conductor,Electroscope,Voltage,Ohm's law,Electromotive force,Electric current,Series and parallel circuits,Electrical resistance and conductance,Ohm,Voltmeter,Ammeter,Ohmmeter,Euclidean vector,Phase velocity,Scalar (mathematics),Direction (geometry),Scalar multiplication,Contact force,Force,Normal force,Free body diagram,Resultant force,Newton's laws of motion,Newton's law of universal gravitation,Gravitational constant,Lever,Torque,Tangential and normal components,Crystallinity,Telescope,Refracting telescope,Optical microscope,Compression (physics),Rarefaction,Sound,Pitch (music),Musical tone,Sound intensity,Intensity (physics),Resonance (particle physics),Coulomb's law,Electric field,Field line,Electric potential energy,Electric potential,Dielectric,Joule,Insulator (electricity),Projectile motion,Collision,Elasticity (physics),Elastic collision,Inelastic collision,Relative velocity,Deformation (engineering),Hooke's law,Creep (deformation),Plasticity (physics),Fracture,Fatigue (material),Strength of materials,Hardness,Stiffness,Work (physics),Energy,Power (physics),Doppler effect,Color,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Interference (wave propagation),Diffraction,Sonic boom,Shock wave,Electron,Capacitance,Capacitor,Electromagnetic radiation,Electromagnetic spectrum,Scattering,Energy level,Photoelectric effect,Emission spectrum,Absorption spectroscopy,Laser
Intensity (physics),0.0,0.3148261201753439,0.3531955021133834,0.16841442595656086,0.1261419544528619,0.2855584300400403,0.19868907944139752,0.6108019002042078,0.24538159744084545,0.4359643256370264,0.0,0.0,0.07971078649694041,0.4685792763496908,0.17312717978294995,0.4109513595950655,0.45315043221698437,0.0,0.0,0.0,0.0,0.0,0.01681174695047583,0.2074425398271027,0.0,0.0,1.643805438380262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4460985421548172,1.013119628073819,0.0,0.009020606943300353,0.5067907988450364,0.5997085858254826,0.08043303650622517,0.07585284160180655,0.15905465658777593,0.5643546291537022,0.41518286710994945,0.0,0.006356031562306029,0.0,0.024212880051756227,0.0,0.0,0.15168165213933904,0.0,0.10507341844047392,0.0,0.05777095789718829,0.0,0.0,0.0,0.004204931854159316,0.0,0.002645589391917569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008286468358999677,0.0,0.0,0.004043936722942637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053536936701096605,0.0,0.06622969314713252,0.3793825120457973,0.0,1.6392874422564931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resonance (particle physics),0.0,0.15214910771116022,0.23939636007487003,0.2541605383872082,0.04204731815095396,0.4764353641580687,0.06622969314713249,1.0190825944498565,0.4094029747888207,0.41368230219850877,0.0,0.0,0.0562893782635966,0.33089669908027464,0.11977131138732658,0.4180549117614056,0.7560515414005207,0.0,0.0,0.0,0.0,0.0,0.0056039156501586085,0.34610416505841635,0.0,0.0,1.6722196470456223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3023661586502478,1.0306320366855262,0.0,0.0030068689811001176,0.8455469473124556,1.000574132713998,0.02681101216874172,0.025284280533935517,0.05301821886259197,0.1881182097179007,0.1383942890366498,0.0,0.0021186771874353427,0.0,0.008070960017252075,0.0,0.0,0.050560550713113,0.0,0.0350244728134913,0.0,0.019256985965729428,0.0,0.0,0.0,0.0014016439513864385,0.0,0.0008818631306391896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027621561196665583,0.0,0.0,0.0013479789076475453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178456455670322,0.0,0.022076564382377505,0.02332188704281493,0.0,0.546429147418831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coulomb's law,0.000607658788165007,0.07431367602384573,0.10616239431977961,0.09897562188481679,0.20148603209970095,0.185534256240926,0.0,0.26858996652191897,0.15943039107622892,0.8722549624720682,0.0,0.0,0.043126591971266025,0.2535193559795058,0.13806344716868166,0.015240760995320056,0.05275367241496601,0.0,0.0,0.0,0.08832685667326674,0.0,0.0,0.09121940322837181,0.0,0.00013860572199775418,0.2767863026455817,0.00013971379875072425,0.10352969350297823,0.04089899569119219,0.0,0.0,0.0,0.0,0.0,0.006634596777510277,0.0,0.0,0.0,0.0,0.0,0.0,0.024032783174035413,0.011497976525579831,0.008458799863149511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1415269557199407,0.016271905138563567,0.08904358636697103,0.36821632233625307,0.7291738810082661,0.3220240948302596,0.08182584940805622,0.0,7.748257521292721e-06,0.0,0.0,9.460356638485521e-05,2.8367037362968423e-05,0.00010480271172214139,0.0,0.0,0.0,0.0,0.27890074826273364,0.0,0.0,0.13610828269571779,0.0,0.0,0.3507723185281006,0.0,0.0002794275975014485,0.0,0.010322097558980519,0.1096388187414261,0.05481940937071305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric field,0.0,0.0744048658909483,0.10629266555849758,0.09123047338758214,0.0,0.1457086040360439,0.0,0.10005939716382735,0.12520803540706785,1.2760767043572852,0.0,0.0,0.04317951235417354,0.2538304480639868,0.04616364824477023,0.01089127253884115,0.05281840613067063,0.0,0.0,0.0,0.06936715216644991,0.0,0.0,0.0339824998486312,0.0,0.0,0.27712594546107056,0.0,0.08130664073705912,0.020156172194556655,0.0,0.0,0.0,0.0,0.0,0.003269715376354507,0.0,0.0,0.0,0.0,0.0,0.0,0.004445667971856833,0.01577403235731847,0.01160459690003348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14170062260030594,0.008019251239878502,0.08915285121890132,0.18146733122481595,1.066754381475056,0.029140782922784093,0.0,0.0,0.013087494180712762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792429857017849,0.0,0.0,0.1362753003548442,0.0,0.0,0.275477671362459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Field line,0.0,0.09373080508340241,0.1339011501191463,0.11492670024149959,0.0,0.06422016088729107,0.0,0.04410055690710476,0.055184662782401396,0.9280557849871165,0.0,0.0,0.05439497010850433,0.31976043457411324,0.0335735623598329,0.01372017449698171,0.06653747265811756,0.0,0.0,0.0,0.030573140837452807,0.0,0.0,0.014977575429187352,0.0,0.0,0.4609427834755193,0.0,0.035835396158537515,0.01465903432331393,0.0,0.0,0.0,0.0,0.0,0.002377974819166914,0.0,0.0,0.0,0.0,0.0,0.0,0.004340264531216492,0.006952306643317639,0.005114653900382967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17850597911986593,0.005832182719911638,0.11230943595108349,0.13197624089077525,0.7758213683454953,0.012843618810731894,0.0,0.0,0.005768231652874456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517736313386122,0.0,0.0,0.17167148226519335,0.0,0.0,0.1214150701174595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44074377976612106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric potential energy,0.0,0.03379943713670104,0.039947763021422694,0.04655592833865196,0.006600451105091611,0.08727118227122449,0.010396521598677778,0.20975464564780189,0.07499250543316664,1.0683432873688898,0.0,0.0,0.016228071032387603,0.09539659706154623,0.05435388202487965,0.047166238309122914,0.023711359825307324,0.0,0.0,0.0,0.04154698633209402,0.0,0.0008796844334551306,0.07123755905010558,0.0,0.0,0.1041516979388755,0.0,0.030557314553791685,0.12657188036522002,0.0,0.0,0.0,0.0,0.023342365577868344,0.05301207356200216,0.0,0.00047200850284711155,0.026518123195379814,0.03138010042110083,0.00420870539858155,0.003969044037303832,0.017075958829730963,0.029530184083623953,0.02172468490691596,0.0,0.00033258304686485034,0.0,0.0012669530259639887,0.0,0.0,0.007936830635197973,0.0,0.005498027709094566,0.0,0.0030228989597365966,0.0,0.0,0.0,0.05325506573649508,0.006713791735712234,0.03350614037632538,0.15192613776961336,0.8930966914674887,0.03286809236639601,0.0,0.0,0.11809180795619888,0.0,0.0,0.12213884874641423,0.0,0.0,0.0,0.0,0.0,0.0,0.10494734100040293,0.0,0.0,0.051216077568893965,0.0,0.0,0.10353223033271743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002801351339010869,0.0,0.00346550719955926,0.003660993896255833,0.0,0.08577666849016534,0.0,0.0,0.0,0.0,0.0,0.0,0.3758280292579328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric potential,0.0,0.06632810559588066,0.041642516604149714,0.11441765480075612,0.0017324117370757573,0.21448104169523607,0.002728761376387927,0.5155011508740552,0.1843044893634343,1.082731749151636,0.0,0.0,0.01691653465194344,0.09944372542173302,0.04110221789662616,0.012379660653406606,0.02069278574155897,0.0,0.0,0.0,0.10210748469192511,0.0,0.00023088961847848643,0.17507618752554063,0.0,0.0,0.10857025482113083,0.0,0.03185368547425557,0.3110679613080975,0.0,0.0,0.0,0.0,0.006126640051468269,0.013914009358343898,0.0,0.00012388745213203766,0.006960176984487979,0.008236293764557243,0.001104653381156375,0.0010417497782676587,0.004481904498258948,0.007750748651863213,0.0057020495293088605,0.0,8.729263572555265e-05,0.0,0.0003325354975829636,0.0,0.0,0.002083169518064109,0.0,0.0014430601154905402,0.0,0.0007934163217726149,0.0,0.0,0.0,0.055514371555619106,0.006804213173230245,0.034927612998351294,0.1539722810392378,0.9051249297364112,0.08565624071242597,0.0,0.0,0.3077544086131244,0.0,0.0,0.032057623297593055,0.0,0.0,0.0,0.0,0.0,0.0,0.10939965243678365,0.0,0.0,0.05338888085969552,0.0,0.0,0.10792450677107514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352670085884925,0.0,0.0009095871254626426,0.0009608962621272662,0.0,0.022513689578730123,0.0,0.0,0.0,0.0,0.0,0.0,0.3917722486809966,0.0,0.26246868729008066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dielectric,0.0,0.19543102541643406,0.09771551270821703,0.33712344718079923,0.0,0.6319530692806061,0.0,1.5188873195396266,0.5430400133029759,0.9256929742369439,0.0,0.0,0.02990601661682858,0.17580230029913516,0.12110474915970204,0.0075432666967928386,0.03658188907882746,0.0,0.0,0.0,0.3008524102529936,0.0,0.0,0.5158494811020392,0.0,0.0,0.2897354638988979,0.0,0.056312765391987527,0.9165395288542157,0.0,0.0,0.0,0.0,0.0,0.0023719205446747346,0.0,0.0,0.0,0.0,0.0,0.0,0.003079057937216433,0.010925053296642007,0.008037313272030378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09814147828582662,0.005817334103858057,0.06174703012208532,0.1316402321229958,0.7738461432577428,0.07323271003105727,0.0,0.0,0.9067763825208128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934029569864568,0.0,0.0,0.09438391437696173,0.0,0.0,0.19079511018457923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925973682039046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insulator (electricity),0.0,0.009270691427821982,0.004635345713910991,0.015992176499289943,1.2311881487163854,0.029978054352842003,0.0,0.07205168996621056,0.025760272124473477,1.1241925629227782,0.0,0.0,0.006918278926126426,0.004572720763416088,0.04066905214784284,0.0066170740730163245,0.0,0.0,0.0,0.0,0.014271581775866123,0.0,0.0,0.024470430691896396,0.0,0.0,0.10256464813175303,0.0,0.0,0.04347802573978745,0.0,0.0,0.0,0.0,0.0,0.0028805397797958825,0.0,0.0,0.0,0.0,0.0,0.0,0.002395630614075318,0.004992071090343011,0.0036725531802820088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004283794077720828,0.007064765443407503,0.0,0.15986830844869337,0.939784683808298,0.04788875360622158,0.0,0.0,0.04301488987469754,0.0,0.0,0.5251970496095811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Projectile motion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collision,0.0,0.7612915704318668,0.10908808129672459,0.08592389152637941,0.0,0.16411605868847015,0.0,0.11060696894462968,0.13840660324200094,0.8647635099405986,0.0,0.0,0.04017236582977612,0.2200882321140765,0.23615295917942133,0.0342088473150193,0.045797144184421046,0.0,0.0,0.0,0.07667935908997883,0.0,0.06311089906734793,0.0375647006873758,0.0,0.0,0.31202280727573617,0.0,0.08987742622786024,0.033444635184451885,0.0,0.0,0.0,0.0,0.0,0.019452462820245684,0.0,0.0,0.0019004915175010726,0.0,0.0,0.2847497671958268,0.32180695770692774,0.12794946886188982,0.07239303969510417,0.0,0.023860391640395235,0.0,0.09089457708218354,0.0,0.0,0.5694093223466858,0.0,0.39444311917092456,0.0,0.21687080489694519,0.0,0.0,0.0,0.12286406046016833,0.00543443495646731,0.07730157497791992,0.12297562188361029,0.7229112952371524,0.036837502774016595,0.0,0.0,0.03308837682669041,0.0,0.0,0.4039977304689086,0.0,0.0,0.0,0.0,0.0,0.0,0.24212262761270287,0.0,0.0,0.11815993772485392,0.0,0.0,0.3045166281727467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20097638981071342,0.0,0.24862469627832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elasticity (physics),0.0,0.4193414575631294,0.5990592250901849,0.5585052949214661,0.0,1.0469433030737967,0.0,0.7189452981400928,0.8996429210730059,1.3309999961399126,0.0,0.0,0.243357197552144,1.430573508741497,0.06688243133694328,0.06138257285281324,0.29768143719873674,0.0,0.0,0.0,0.4984158340848623,0.0,0.0,0.24417055446794264,0.0,0.0,1.5618655649286395,0.0,0.5842032704810914,0.029202497074540965,0.0,0.0,0.0,0.0,0.0,0.0047372017261472065,0.0,0.0,0.0,0.0,0.0,0.0,0.019417872844582726,0.008209727896171677,0.00603971012204947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798616392991094,0.011618384612521017,0.5024602373564794,0.2629119833898108,0.2313960446771914,0.1532866928765448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5737970794825684,0.0,0.0,0.7680395952115503,0.0,0.0,1.9793580831228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elastic collision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inelastic collision,0.0,0.775753126058406,0.11116032722343316,0.08755610864951471,0.0,0.16723362047965787,0.0,0.1127080677827112,0.14103578615903897,0.8811906268147719,0.0,0.0,0.04093548330757431,0.22426904579320187,0.24063893970014047,0.03485868131762791,0.046667110402205295,0.0,0.0,0.0,0.07813596633476684,0.0,0.06430975875915511,0.03827828274934006,0.0,0.0,0.31795001750559226,0.0,0.091584745012734,0.03407995215223978,0.0,0.0,0.0,0.0,0.0,0.01982198336148665,0.0,0.0,0.0019365934065348844,0.0,0.0,0.29015889657264426,0.327920028441766,0.13038000721696802,0.07376822367347281,0.0,0.02431364555043504,0.0,0.09262121774612662,0.0,0.0,0.5802258674250915,0.0,0.40193599224471943,0.0,0.22099050007104298,0.0,0.0,0.0,0.12519799599007214,0.005537667918021289,0.07877000188553446,0.12531167664324622,0.736643776083085,0.037537270926193855,0.0,0.0,0.033716926282189606,0.0,0.0,0.4116721037039326,0.0,0.0,0.0,0.0,0.0,0.0,0.24672200843295627,0.0,0.0,0.12040451336263094,0.0,0.0,0.3103012504233624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047941534032091,0.0,0.25334759091555387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018996080067372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Relative velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deformation (engineering),0.26264943141632124,0.22579924638014662,0.3225703519716381,0.3007336203423279,0.0,0.5637387016551213,0.0,0.3871243913062038,0.4844231113470032,0.7166923056137992,0.0,0.0,0.131038490989616,0.7703088123992676,0.061710332233786705,0.3762475892359431,0.16029000464547363,0.0,0.0,0.0,0.26837775681492587,0.0,0.0,0.13147645240581526,0.0,0.0,1.5049903569437724,0.0,0.31457099179751075,0.015724421501675905,0.0,0.0,0.0,0.0,0.0,0.9275643181859587,0.0,0.0,0.0,0.0,0.0,0.0,0.010455777685544544,0.00442062271332321,0.003252151604180484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43002421161058907,0.006256053252895933,0.2705555124227197,0.14156799105605197,0.12459787021079537,0.08253898847198568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474291966444599,0.0,0.0,0.4135597820369886,0.0,0.0,1.0658081986046133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252988628326425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735339033524559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
