concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Normal force,0.033982892967206725,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.054526647762341486,0.05363184011324245,0.09175569326869364,0.09175569326869364,0.011231798976595278,0.05509737275235623,0.039547357171039306,0.02497214633027953,0.09175569326869364,0.010887128490470344,0.015132526339788331,0.07300020617467347,0.013293056916535477,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.07085553971397163,0.017445636587458516,0.09175569326869364,0.008722818293729258,0.6232145696612179,0.09175569326869364,0.07819142063167947,0.046247732657064514,0.08740189706082263,0.09175569326869364,0.0,0.0,0.012485985294403234,0.09175569326869364,0.09175569326869364,0.05572622502790037,0.08549917699419342,0.046247732657064514,0.09175569326869364,0.09175569326869364,0.0,0.09175569326869364,0.0,0.05509737275235623,0.07949410637436725,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.09175569326869364,0.09175569326869364,0.0,0.09175569326869364,0.09175569326869364,0.05496375663912434,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.04677318641660515,0.0,0.09175569326869364,0.09175569326869364,0.07892231722540931,0.07892231722540931,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.03981205554239517,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.009047348978230093,0.09175569326869364,0.035427769856985813,0.09175569326869364,0.046045394426916283,0.09175569326869364,0.0,0.02658611383307096,0.08549917699419342,0.046247732657064514,0.08549917699419342,0.08549917699419342,0.08549917699419342,0.012485985294403234,0.08549917699419342,0.08549917699419342,0.0,0.08549917699419342,0.08549917699419342,0.08549917699419342,0.050251661217956566,0.08549917699419342,0.08549917699419342,0.08549917699419342,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gravitational constant,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compression (physics),0.07949410637436725,0.07949410637436725,0.07949410637436725,0.07949410637436725,0.07949410637436725,1.0,0.048269491461744925,0.01906909870693065,0.012562915304489141,0.08684183522089152,0.02383637338366331,0.040301172556480566,0.07362598626043566,0.08832740646450722,0.08832740646450722,0.08832740646450722,0.08832740646450722,0.08832740646450722,0.08832740646450722,0.08832740646450722,0.08832740646450722,0.08832740646450722,0.08832740646450722,0.017445636587458516,0.08832740646450722,0.008722818293729258,0.10599214183248967,0.08832740646450722,0.08832740646450722,0.018844372956733715,0.08832740646450722,0.08832740646450722,0.0,0.0,0.011792989930233573,0.08832740646450722,0.08832740646450722,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.08832740646450722,0.08832740646450722,0.0,0.2937064918713725,0.0,0.05509737275235623,0.15638184860531265,0.1049103502731737,0.11458086012009393,0.2832858450560569,0.16224246582974208,0.0,0.11709196016117808,0.2937064918713725,0.0,0.18513591224677714,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.16224246582974208,0.16224246582974208,0.16224246582974208,0.0,0.10913959925317562,0.13147236946558405,0.16224246582974208,0.13147236946558405,0.046045394426916283,0.16224246582974208,0.0,0.16224246582974208,0.08549917699419342,0.16224246582974208,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,1.6327772567113383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tangential and normal components,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torque,0.0841786936768476,0.0841786936768476,0.0841786936768476,0.0841786936768476,0.0841786936768476,1.0,0.048269491461744925,0.01906909870693065,0.07819142063167947,0.07063135931299178,0.02383637338366331,0.040301172556480566,0.042435647301508464,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.0321145836766619,0.09295359586241758,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.05638920035570241,0.017445636587458516,0.10599288775740867,0.008722818293729258,0.3276164664365852,0.10599288775740867,0.10599288775740867,0.018844372956733715,0.10599288775740867,0.09160413655981066,0.0,0.0,0.011792989930233573,0.10599288775740867,0.10599288775740867,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.10599288775740867,0.10599288775740867,0.0,0.10599288775740867,0.0,0.05509737275235623,0.07949410637436725,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.10599288775740867,0.10599288775740867,0.0,0.10599288775740867,0.10599288775740867,0.05496375663912434,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.04677318641660515,0.0,0.10599288775740867,0.10599288775740867,0.07892231722540931,0.07892231722540931,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.0,0.03981205554239517,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.0,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.046045394426916283,0.10599288775740867,0.0,0.10599288775740867,0.08549917699419342,0.10599288775740867,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.10599288775740867,0.13084227440593887,1.4392650184653275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lever,0.017637860208523055,0.09014906328800673,0.09771334513622104,0.04409017928896272,0.109798296100236,1.0,0.048269491461744925,0.023318191353583668,0.09217356337532794,0.07063135931299178,0.023318191353583668,0.040301172556480566,0.08210375238770116,0.034562898181763696,0.109798296100236,0.109798296100236,0.020944293702170803,0.040414606896703294,0.10599288775740867,0.10599288775740867,0.10599288775740867,0.109798296100236,0.01838778272468557,0.017445636587458516,0.10599288775740867,0.008722818293729258,0.20179275106601266,0.10599288775740867,0.10599288775740867,0.018844372956733715,0.0518439824180656,0.09160413655981066,0.0,0.0,0.011792989930233573,0.10599288775740867,0.10599288775740867,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.10599288775740867,0.10599288775740867,0.0,0.109798296100236,0.0,0.05509737275235623,0.07949410637436725,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.109798296100236,0.109798296100236,0.0,0.109798296100236,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.109798296100236,0.109798296100236,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.109798296100236,0.109798296100236,0.109798296100236,0.0,0.10913959925317562,0.109798296100236,0.109798296100236,0.109798296100236,0.046045394426916283,0.109798296100236,0.0,0.109798296100236,0.08549917699419342,0.109798296100236,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.109798296100236,0.04266595904541485,0.5119915085449782,1.459268842922568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crystallinity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stiffness,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Refracting telescope,0.16226831391841212,0.16226831391841212,0.16226831391841212,0.16226831391841212,0.16226831391841212,1.0,0.054526647762341486,0.033231608746960524,0.033231608746960524,0.2147575114246372,0.02383637338366331,0.12396908869280153,0.07362598626043566,0.08832740646450722,0.2147575114246372,0.1704460280065439,0.1704460280065439,0.1704460280065439,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.16124138776293376,0.1704460280065439,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.09980317684949552,0.17509962094421413,0.09936833227257064,0.033231608746960524,0.09936833227257064,0.09160413655981066,0.0,0.0,0.033231608746960524,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.14685324593568627,0.0,0.12675926545576782,0.2468633792631353,0.19368064665816684,0.12675926545576782,0.2079441541679836,0.16224246582974208,0.0,0.1212045394356833,0.16224246582974208,0.0,0.2079441541679836,0.1081169981224719,0.09968639851559756,0.10913959925317562,1.2311881487163854,0.19368064665816684,0.19368064665816684,0.04677318641660515,0.0,0.11535279082473568,0.7877955744143718,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.1704460280065439,0.1704460280065439,0.1704460280065439,0.0,0.10913959925317562,0.13147236946558405,0.1704460280065439,0.13147236946558405,0.046045394426916283,0.1704460280065439,0.0,0.1704460280065439,0.08549917699419342,0.1704460280065439,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.2015774391001652,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rarefaction,0.12019875105067562,0.12019875105067562,0.12019875105067562,0.12019875105067562,0.06209903631898594,1.0,0.048269491461744925,0.034875467175995836,0.039755501156150036,0.08684183522089152,0.02383637338366331,0.040301172556480566,0.07362598626043566,0.08832740646450722,0.11709196016117808,0.03408920560130878,0.03158811509179859,0.16224246582974208,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11709196016117808,0.16224246582974208,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.10599214183248967,0.09936833227257064,0.09936833227257064,0.034875467175995836,0.09936833227257064,0.09160413655981066,0.0,0.0,0.034875467175995836,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.4092631444109289,0.0,0.1437660045647232,0.15638184860531265,0.1049103502731737,0.044611400456593946,0.2832858450560569,0.16224246582974208,0.0,0.11709196016117808,0.3793825120457973,0.0,0.18513591224677714,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.16224246582974208,0.16224246582974208,0.16224246582974208,0.0,0.10913959925317562,0.13147236946558405,0.16224246582974208,0.13147236946558405,0.046045394426916283,0.16224246582974208,0.0,0.16224246582974208,0.08549917699419342,0.16224246582974208,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.3568912036527516,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.33584681394218124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diffraction,0.11776904648054408,0.12019875105067562,0.12019875105067562,0.11776904648054408,0.03459398370281408,1.0,0.054526647762341486,0.034875467175995836,0.05112915712530254,0.07629930789983679,0.014693654825545875,0.1358565355537551,0.07362598626043566,0.08832740646450722,0.08832740646450722,0.11776904648054408,0.01319777411369667,0.14754539025780564,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11709196016117808,0.14754539025780564,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.10599214183248967,0.09936833227257064,0.09936833227257064,0.04873544730189753,0.09936833227257064,0.09160413655981066,0.0,0.0,0.05112915712530254,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.5632727241368788,0.0,0.16669711621580424,0.2510340201295808,0.1049103502731737,0.1588373770407228,0.26039013977070435,0.16224246582974208,0.0,0.11709196016117808,0.3793825120457973,0.0,0.18513591224677714,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.16224246582974208,0.16224246582974208,0.16224246582974208,0.0,0.10913959925317562,0.13147236946558405,0.16224246582974208,0.13147236946558405,0.046045394426916283,0.16224246582974208,0.0,0.16224246582974208,0.08549917699419342,0.16224246582974208,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.2015774391001652,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.2510340201295808,0.654824609832472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pitch (music),0.11776904648054408,0.12019875105067562,0.12019875105067562,0.11776904648054408,0.17278784491563454,1.0,0.368054872395805,0.034875467175995836,0.05112915712530254,0.07629930789983679,0.02383637338366331,0.1049103502731737,0.07362598626043566,0.08832740646450722,0.11709196016117808,0.3265554513422677,0.1949814008940187,0.1949814008940187,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11709196016117808,0.1949814008940187,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.10599214183248967,0.09936833227257064,0.09936833227257064,0.04873544730189753,0.09936833227257064,0.09160413655981066,0.0,0.0,0.05112915712530254,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.06118885247320261,0.0,0.5915432387935832,0.2510340201295808,0.1049103502731737,0.3265554513422677,0.3456087309683895,0.5773127742441656,0.0,0.11709196016117808,0.3793825120457973,0.0,0.18513591224677714,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.1949814008940187,0.1949814008940187,0.1949814008940187,0.0,0.10913959925317562,0.13147236946558405,0.1949814008940187,0.13147236946558405,0.046045394426916283,0.1949814008940187,0.0,0.1949814008940187,0.08549917699419342,0.1949814008940187,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.2015774391001652,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.2510340201295808,0.1437660045647232,0.9093965399315964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intensity (physics),0.12019875105067562,0.12019875105067562,0.12019875105067562,0.12019875105067562,0.09712926193482416,1.0,0.054526647762341486,0.18914855102959532,0.15703644130611427,0.08684183522089152,0.2548591832092004,0.1049103502731737,0.07362598626043566,0.14087662296870773,0.14087662296870773,0.2105763586511226,0.1949814008940187,0.1949814008940187,0.1128432831581456,0.1128432831581456,0.1128432831581456,0.122946558169237,0.1949814008940187,0.017445636587458516,0.10871753628884837,0.008722818293729258,0.2548591832092004,0.1081169981224719,0.1081169981224719,0.04873544730189753,0.1339788309680347,0.09160413655981066,0.0,0.0,0.08549917699419342,0.2548591832092004,0.2548591832092004,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.12261526381100175,0.20435877301833627,0.0,0.25382042507402564,0.0,0.9360684218272086,0.18344793778700136,0.1049103502731737,0.1588373770407228,0.20933041752709464,0.16224246582974208,0.0,0.1212045394356833,0.25382042507402564,0.0,0.18513591224677714,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.1949814008940187,0.1949814008940187,0.1949814008940187,0.0,0.10913959925317562,0.13147236946558405,0.1949814008940187,0.13147236946558405,0.046045394426916283,0.1949814008940187,0.0,0.1949814008940187,0.08549917699419342,0.1949814008940187,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.18344793778700136,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.20933041752709464,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.20933041752709464,0.1437660045647232,0.2020881199847992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
