concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Ammeter,1.7341251776013937,0.023069396745294672,0.14707342339661927,0.056324876189397834,0.9573070569447474,1.0,0.1543060613568729,0.20814148554082154,0.7462404130371615,0.15721778829380562,0.19750998868687203,0.2283694668184093,0.3960017214425302,0.22624518111001898,0.11198705290249579,0.28302119003382553,1.025092965001899,0.7519363054815793,0.13804100988673546,0.0,0.0,0.18600739215147355,0.728962064319665,0.0,0.0,0.0,1.879200790445456,0.018375237253630588,0.030308951783035297,0.0,0.047884046617074676,0.10349446337403335,0.0,0.0,0.01109216191037307,0.11937480778564351,0.16601371593339875,0.0,0.17238506582278834,0.0,0.0,0.0,0.0,0.061235953558019834,0.0,0.012484796189336182,0.022373311937671742,0.10782133805654581,0.010034611094834106,0.05111981178333776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25565474513540676,0.723443448988311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09394597239197254,0.0,0.0,0.0,0.0,0.2185576632239602,0.06781990220498094,0.0,0.0,0.47348509466390626,0.09374760545144376,3.790297785374326,0.0,0.0,0.0,0.0,0.21578323665287455,0.0,0.0,0.0,0.0,0.3036090489408274,0.0,0.19816466525627383,0.0,0.0,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohmmeter,0.453793764683938,0.08775092483677348,0.1682096498601085,0.024966449633416873,0.25051246527101273,1.0,0.0403795120451112,0.34111847680949614,0.3307770020454914,0.04114146599486583,0.3236947517716879,0.14399277438262156,0.17553091461570436,0.05920486813963687,0.02930528141156149,0.07406227241820233,0.26825099003675185,0.1967701128352173,0.03612319938974631,0.0,0.0,0.04867526049083236,0.1907581089024665,0.0,0.0,0.0,0.49175781097464305,0.06989537181678142,0.115288604169374,0.0,0.18214040973709067,0.07933371388390008,0.0,0.0,0.04219215078838146,0.4540755833825114,0.6314797595093793,0.0,0.6557149769025973,0.0,0.0,0.0,0.0,0.016024502877895516,0.0,0.0032670782578146885,0.005854750039837027,0.028215178201620127,0.002625902676854325,0.01337726488187085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669008966323745,0.18931397253941482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024584209398086452,0.0,0.0,0.0,0.0,0.057193163490140336,0.017747420508976104,0.0,0.0,0.12390373336627351,0.024532299834754984,0.9918623658283396,0.0,0.0,0.0,0.0,0.05646713892467411,0.0,0.0,0.0,0.0,0.07944979698728372,0.2154747367745481,0.7537749182693485,0.0,0.0,0.0,0.7705141857672757,0.2616845488118777,0.0,0.2616845488118777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Voltmeter,0.9282145186716916,0.06909561015119542,0.13244929796492036,0.14546650656478036,0.512411860781617,1.0,0.08259445645590928,0.2685987564557409,0.3994355163903114,0.08415299862586194,0.25487920974061035,0.12223791999569562,0.211965405963577,0.12110086664925726,0.05994262106910306,0.1514910117645048,0.5486952068933562,0.40248432170839915,0.07388836238811748,0.0,0.0,0.09956303282215712,0.3901870409368634,0.0,0.0,0.0,1.005868249720861,0.055036039465208166,0.09077894578752396,0.0,0.14341846273851486,0.06246784722286231,0.0,0.0,0.03322235529411488,0.35754186690265605,0.4972309905860479,0.0,0.5163139476722108,0.0,0.0,0.0,0.0,0.03277739225024084,0.0,0.006682660072802773,0.011975625081484831,0.057712864503313914,0.005371164566292939,0.0273625872583722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13684274311167516,0.38723312564880313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502858828597223,0.0,0.0,0.0,0.0,0.11698601622983254,0.03630154195017841,0.0,0.0,0.25343945461283224,0.050179704207453386,2.028809384648877,0.0,0.0,0.0,0.0,0.11550096598228797,0.0,0.0,0.0,0.0,0.16251094838308036,0.16966611391617395,0.5935269399310313,0.0,0.0,0.0,1.5760517436148824,0.20605200003225174,0.0,0.5352638498424772,0.7874060618702421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scalar multiplication,0.15829849091400086,0.0,0.21522549181390538,0.004045384378073108,0.40952605626025196,1.0,0.45161929570156484,0.2877094067710393,0.0,0.46014126857139004,0.2730137220304877,0.0006840545857346524,0.0,0.01652331403874407,0.3277610322937996,0.4141698303609833,0.07282940467577036,0.5930927688174006,0.0,0.0,0.0,0.8080302629045554,1.066754381475056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phase velocity,0.1668222558093701,5.05213233817577e-06,0.22681455675773102,0.00426321276766166,0.416206877206683,1.0,0.16032889106579823,0.022697647517543617,0.018518141898944022,0.16335426768924252,0.0215382920553309,0.0009077581102087554,0.009826881447029989,0.017413030948522597,0.116358099271674,0.43647128276503616,0.07675098800446567,0.6250285332921836,0.0022211934643770553,0.0,0.0,0.2868579735899975,1.1241950020160203,0.0,0.0,0.0,0.0302378874032762,0.0,0.0,0.0,3.1010442355179883e-06,0.010168344272939148,0.0,0.0,0.0,0.0,1.0751302640086647e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00020931900376474846,0.0,4.267599259447676e-05,7.64772832560565e-05,0.00036855888992068375,3.430067918428423e-05,0.00017473963339186587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008738885156539801,0.002472901183434493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003211296012589462,0.0,0.0,0.0,0.0,0.02147331838533798,0.04342069942556991,0.0,0.0,0.0016184842817643446,0.0,0.004484816386938158,0.0,0.0,0.045291556525132684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contact force,0.15545108887841444,0.0002007844045649024,0.07910979843851253,0.02979463367933339,0.14516723545091043,1.0,0.08300018541666421,0.052876248502665514,0.3346984793553618,0.08456638361732452,0.0501754237817115,0.031023834208723847,0.17761189513910727,0.12169575074778453,0.06023707736066152,0.15223518145099868,0.07662790940425096,0.4044614464765011,0.07425132438060443,0.0,0.0,0.10005211656421319,0.3921037577410216,0.0,0.0,0.0,1.0108093789095187,0.043979696253659564,0.07254211060166503,0.0,0.0001232432720839467,0.0011815349285083621,0.0,0.0,0.0,0.0,0.0004272837199007983,0.0,0.0,0.0,0.0,0.0,0.0,0.008318861961996646,0.0,0.001696050932306375,0.0030393989613607883,0.014647454244349075,0.0013631949808890068,0.006944591094607719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03473052040735878,0.09827929247059691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012762495410051701,0.0,0.0,0.0,0.0,0.002495143262485546,0.15005629988845176,0.0,0.0,0.06432262281732844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resultant force,0.15674189050976609,0.0,0.07174183060463513,0.01501992850089852,0.13164694412863454,1.0,0.10035984348923666,0.03196771186344881,0.16872659967502807,0.1022536152380867,0.03033485800338752,0.015115318218370047,0.08953686071827426,0.06134868093252513,0.07283578495417771,0.13805661012032774,0.09265479295151086,0.26082953758582617,0.08978114032272838,0.0,0.0,0.09073366561240798,0.3555847938250186,0.0,0.0,0.0,0.5095643988329879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Free body diagram,0.15674189050976609,0.0,0.07174183060463513,0.01501992850089852,0.13164694412863454,1.0,0.10035984348923666,0.03196771186344881,0.16872659967502807,0.1022536152380867,0.03033485800338752,0.015115318218370047,0.08953686071827426,0.06134868093252513,0.07283578495417771,0.13805661012032774,0.09265479295151086,0.26082953758582617,0.08978114032272838,0.0,0.0,0.09073366561240798,0.3555847938250186,0.0,0.0,0.0,0.5095643988329879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal force,0.11560349007234914,7.940009875161121e-05,0.05883116589530707,0.02215721783365631,0.10795575111992657,1.0,0.06172430942779219,0.03932220039720642,0.2489034500469211,0.06288903576999864,0.037313692344489155,0.009296373393709778,0.13208369979643161,0.09050083608241677,0.044796189109341855,0.11321193318431967,0.056985472588151544,0.3007837072724857,0.05521809015828575,0.0,0.0,0.07440522898488758,0.2915937301719293,0.0,0.0,0.0,0.7517032710603926,0.056710660958666274,0.09354114261793647,0.0,0.1041399558135284,0.003226161450958997,0.0,0.0,0.0009888787335019088,0.0010915280647671058,0.005233276582454777,0.0,0.00026569186912541083,0.0,0.0,0.0,0.0,0.0015324219403678031,0.0,0.0006707025468671709,0.0005598892823559347,0.0026982152555379874,0.0002511148649006065,0.0012792667805856324,0.0,0.0,0.0,0.0,0.0,0.0,0.001696528750305376,0.006397727443460827,0.018104080191952063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023509859965884713,0.0,0.0,0.0,0.0,0.006812947136665174,0.11056779991780656,0.012507116640590314,0.0,0.01184890420319208,0.0007506887082391565,0.06403823654521783,0.0014046730343910433,0.0003789407450700223,0.0,0.0,0.0323996881241154,0.0,0.06197791945544474,0.0,0.0,0.0,0.017011163429569588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09117333347971224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gravitational constant,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compression (physics),0.27746446138259023,0.0,0.15533240457815978,0.3188682305380507,0.5830910722726371,1.0,0.6430242358554356,0.19657252699405683,0.0,0.6551579846672252,0.18653195196462402,0.1862663821472258,0.0,1.3024126801687168,0.0,0.0,0.16401749485855902,0.5194354412148272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.622683139184121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tangential and normal components,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torque,0.10449459367317739,0.0,0.05127486935829515,0.04803498944596637,0.14833345185914887,1.0,0.09686654054779094,0.034271642548023944,0.21693419958217894,0.0986943943140029,0.03252110800666486,0.00812248027266078,0.11511882092349546,0.196198220313866,0.03904255014116951,0.0986709509404621,0.0617698619676739,0.26215093753106555,0.048125858394836206,0.0,0.0,0.06484859406939744,0.25414132446177323,0.0,0.0,0.0,0.6551542270709844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lever,0.0890239122688726,0.0,0.04368349893418914,0.06995110698197089,0.17508210711243805,1.0,0.08252521115577363,0.03773238121587401,0.23884014038502024,0.08408244667967568,0.035805078299080355,0.006919927106091158,0.12674347983527612,0.1671505916101185,0.03326220463990103,0.08406247415520317,0.05262468209474557,0.22333884695470912,0.04100070678303265,0.0,0.0,0.05524760034236733,0.21651507678513982,0.0,0.0,0.0,0.5581570336142623,0.0,0.0,0.0,0.09267724404951007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07099562852928412,0.8519475423514093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crystallinity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stiffness,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Refracting telescope,0.3320141051912527,0.01118880956730545,0.04437579686833449,0.20936485425704535,0.4962558696173532,1.0,0.3031383244277393,0.05615739067114111,0.003837919789025016,0.30885848873684923,0.05328897104448692,0.7434538922609708,0.002036639689649955,0.37207690623773637,0.002544142935699697,0.004673027910467775,0.04685697781131162,0.1483937732642544,0.00046130782092050637,0.0,0.0,0.0006216027021166241,0.0024360579635061903,0.0,0.0,0.0,0.00627994552070998,0.7139250697292479,0.0,0.0,0.004838349668987537,0.002107408503493416,0.0,0.0,0.0,0.0,0.016774530648112164,0.0,0.0,0.0,0.0,0.0,0.0,0.46357266895893035,0.0,0.09451327128294348,0.008235199062731393,0.8162365824227451,0.0036935532885459515,0.018816249791623718,0.0,0.0,0.0,0.0,0.0,0.43444963578473267,0.0,0.15521569835353427,0.0,1.5701072928712667,0.0,0.20481944071899746,0.0,0.0,0.1865726777422249,0.9696363154854664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
